year,id_,sex,rincome,ballot,rheight
2022,2802,FEMALE,$25000 OR MORE,Ballot c,67
2022,2803,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2804,MALE,$25000 OR MORE,Ballot c,69
2022,2805,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2806,MALE,$25000 OR MORE,Ballot c,77
2022,2807,MALE,$25000 OR MORE,Ballot c,71
2022,2808,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2809,FEMALE,$8000 TO 9999,Ballot c,63
2022,2810,MALE,$25000 OR MORE,Ballot c,71
2022,2811,FEMALE,$25000 OR MORE,Ballot c,64
2022,2812,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2813,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2814,MALE,$25000 OR MORE,Ballot a,-100
2022,2815,FEMALE,$10000 - 14999,Ballot b,-100
2022,2816,FEMALE,$20000 - 24999,Ballot a,-100
2022,2817,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2818,MALE,$25000 OR MORE,Ballot a,-100
2022,2819,MALE,$25000 OR MORE,Ballot a,-100
2022,2820,MALE,$25000 OR MORE,Ballot c,70
2022,2821,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2822,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2823,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2824,MALE,$25000 OR MORE,Ballot c,71
2022,2825,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2826,FEMALE,.r:  Refused,Ballot c,-97
2022,2827,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2828,MALE,.i:  Inapplicable,Ballot c,72
2022,2829,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2830,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2831,MALE,$25000 OR MORE,Ballot b,-100
2022,2832,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2833,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2834,FEMALE,.i:  Inapplicable,Ballot c,59
2022,2835,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2836,MALE,.i:  Inapplicable,Ballot b,-100
2022,2837,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2838,FEMALE,.i:  Inapplicable,Ballot c,70
2022,2839,FEMALE,.i:  Inapplicable,Ballot c,58
2022,2840,MALE,.i:  Inapplicable,Ballot b,-100
2022,2841,MALE,$10000 - 14999,Ballot c,72
2022,2842,MALE,$7000 TO 7999,Ballot c,66
2022,2843,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2844,MALE,.i:  Inapplicable,Ballot c,73
2022,2845,MALE,$25000 OR MORE,Ballot c,75
2022,2846,MALE,$25000 OR MORE,Ballot a,-100
2022,2847,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2848,MALE,$25000 OR MORE,Ballot a,-100
2022,2849,MALE,.i:  Inapplicable,Ballot b,-100
2022,2850,FEMALE,$10000 - 14999,Ballot b,-100
2022,2851,MALE,$25000 OR MORE,Ballot a,-100
2022,2852,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2853,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2854,MALE,$25000 OR MORE,Ballot c,72
2022,2855,FEMALE,$25000 OR MORE,Ballot c,63
2022,2856,FEMALE,$10000 - 14999,Ballot a,-100
2022,2857,MALE,$8000 TO 9999,Ballot c,67
2022,2858,MALE,$25000 OR MORE,Ballot b,-100
2022,2859,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2860,MALE,$25000 OR MORE,Ballot a,-100
2022,2861,MALE,$25000 OR MORE,Ballot a,-100
2022,2862,MALE,$25000 OR MORE,Ballot b,-100
2022,2863,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2864,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2865,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2866,MALE,$25000 OR MORE,Ballot c,64
2022,2867,MALE,$25000 OR MORE,Ballot b,-100
2022,2868,MALE,$25000 OR MORE,Ballot a,-100
2022,2869,MALE,$25000 OR MORE,Ballot b,-100
2022,2870,MALE,$25000 OR MORE,Ballot c,72
2022,2871,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2872,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2873,MALE,.i:  Inapplicable,Ballot b,-100
2022,2874,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2875,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2876,FEMALE,$20000 - 24999,Ballot b,-100
2022,2877,FEMALE,$6000 TO 6999,Ballot c,62
2022,2878,MALE,$8000 TO 9999,Ballot c,67
2022,2879,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2880,MALE,$20000 - 24999,Ballot a,-100
2022,2881,MALE,$20000 - 24999,Ballot c,73
2022,2882,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2883,FEMALE,$20000 - 24999,Ballot a,-100
2022,2884,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2885,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2886,FEMALE,$25000 OR MORE,Ballot c,63
2022,2887,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2888,FEMALE,$20000 - 24999,Ballot c,62
2022,2889,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2890,MALE,$20000 - 24999,Ballot b,-100
2022,2891,MALE,$25000 OR MORE,Ballot a,-100
2022,2892,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2893,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2894,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2895,MALE,$25000 OR MORE,Ballot a,-100
2022,2896,FEMALE,$20000 - 24999,Ballot a,-100
2022,2897,MALE,.i:  Inapplicable,Ballot a,-100
2022,2898,FEMALE,$25000 OR MORE,Ballot c,67
2022,2899,MALE,.i:  Inapplicable,Ballot a,-100
2022,2900,MALE,$5000 TO 5999,Ballot b,-100
2022,2901,FEMALE,.r:  Refused,Ballot a,-100
2022,2902,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2903,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,67
2022,2904,FEMALE,$25000 OR MORE,Ballot c,65
2022,2905,MALE,.i:  Inapplicable,Ballot c,66
2022,2906,FEMALE,.i:  Inapplicable,Ballot c,60
2022,2907,FEMALE,$1000 TO 2999,Ballot a,-100
2022,2908,FEMALE,.r:  Refused,Ballot b,-100
2022,2909,MALE,.i:  Inapplicable,Ballot c,69
2022,2910,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2911,MALE,.i:  Inapplicable,Ballot a,-100
2022,2912,MALE,$25000 OR MORE,Ballot c,70
2022,2913,FEMALE,$5000 TO 5999,Ballot c,64
2022,2914,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,66
2022,2915,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2916,MALE,$25000 OR MORE,Ballot c,67
2022,2917,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2918,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2919,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2920,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2921,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2922,FEMALE,LT $1000,Ballot b,-100
2022,2923,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2924,MALE,$10000 - 14999,Ballot c,66
2022,2925,FEMALE,$25000 OR MORE,Ballot c,67
2022,2926,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2927,MALE,.i:  Inapplicable,Ballot a,-100
2022,2928,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2929,FEMALE,$20000 - 24999,Ballot b,-100
2022,2930,MALE,$25000 OR MORE,Ballot a,-100
2022,2931,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2932,MALE,$25000 OR MORE,Ballot b,-100
2022,2933,MALE,$25000 OR MORE,Ballot a,-100
2022,2934,MALE,.i:  Inapplicable,Ballot c,71
2022,2935,FEMALE,$10000 - 14999,Ballot b,-100
2022,2936,MALE,.i:  Inapplicable,Ballot a,-100
2022,2937,MALE,.i:  Inapplicable,Ballot a,-100
2022,2938,MALE,.i:  Inapplicable,Ballot a,-100
2022,2939,MALE,.i:  Inapplicable,Ballot b,-100
2022,2940,MALE,$25000 OR MORE,Ballot b,-100
2022,2941,MALE,$15000 - 19999,Ballot c,74
2022,2942,MALE,$7000 TO 7999,Ballot b,-100
2022,2943,MALE,.i:  Inapplicable,Ballot b,-100
2022,2944,MALE,.i:  Inapplicable,Ballot a,-100
2022,2945,MALE,$25000 OR MORE,Ballot c,70
2022,2946,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2947,MALE,.i:  Inapplicable,Ballot b,-100
2022,2948,MALE,.i:  Inapplicable,Ballot b,-100
2022,2949,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2950,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2951,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2952,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2953,MALE,$25000 OR MORE,Ballot c,76
2022,2954,FEMALE,$15000 - 19999,Ballot b,-100
2022,2955,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2956,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2957,FEMALE,$20000 - 24999,Ballot b,-100
2022,2958,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2959,MALE,.i:  Inapplicable,Ballot c,69
2022,2960,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2961,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2962,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2963,FEMALE,$8000 TO 9999,Ballot b,-100
2022,2964,MALE,$25000 OR MORE,Ballot c,72
2022,2965,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2966,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2967,MALE,$15000 - 19999,Ballot b,-100
2022,2968,FEMALE,.i:  Inapplicable,Ballot c,68
2022,2969,MALE,.i:  Inapplicable,Ballot a,-100
2022,2970,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2971,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2972,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2973,FEMALE,$1000 TO 2999,Ballot c,66
2022,2974,MALE,$25000 OR MORE,Ballot a,-100
2022,2975,MALE,.i:  Inapplicable,Ballot c,70
2022,2976,FEMALE,$10000 - 14999,Ballot a,-100
2022,2977,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2978,MALE,$25000 OR MORE,Ballot a,-100
2022,2979,MALE,$25000 OR MORE,Ballot c,72
2022,2980,MALE,$25000 OR MORE,Ballot b,-100
2022,2981,MALE,$25000 OR MORE,Ballot a,-100
2022,2982,MALE,.i:  Inapplicable,Ballot b,-100
2022,2983,MALE,$4000 TO 4999,Ballot a,-100
2022,2984,MALE,.i:  Inapplicable,Ballot b,-100
2022,2985,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2986,MALE,$25000 OR MORE,Ballot c,72
2022,2987,MALE,$25000 OR MORE,Ballot c,70
2022,2988,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2989,MALE,$25000 OR MORE,Ballot b,-100
2022,2990,FEMALE,$25000 OR MORE,Ballot c,68
2022,2991,FEMALE,$7000 TO 7999,Ballot c,65
2022,2992,MALE,.i:  Inapplicable,Ballot c,66
2022,2993,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2994,FEMALE,$15000 - 19999,Ballot b,-100
2022,2995,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2996,MALE,.i:  Inapplicable,Ballot b,-100
2022,2997,MALE,LT $1000,Ballot a,-100
2022,2998,MALE,$25000 OR MORE,Ballot c,64
2022,2999,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3000,MALE,$20000 - 24999,Ballot c,70
2022,3001,MALE,.i:  Inapplicable,Ballot b,-100
2022,3002,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3003,FEMALE,.i:  Inapplicable,Ballot c,63
2022,3004,MALE,$25000 OR MORE,Ballot c,72
2022,3005,MALE,.i:  Inapplicable,Ballot c,65
2022,3006,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3007,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3008,MALE,$25000 OR MORE,Ballot a,-100
2022,3009,MALE,.i:  Inapplicable,Ballot b,-100
2022,3010,MALE,.i:  Inapplicable,Ballot b,-100
2022,3011,MALE,$25000 OR MORE,Ballot a,-100
2022,3012,MALE,$25000 OR MORE,Ballot a,-100
2022,3013,FEMALE,$25000 OR MORE,Ballot c,67
2022,3014,MALE,$20000 - 24999,Ballot b,-100
2022,3015,MALE,.i:  Inapplicable,Ballot c,69
2022,3016,MALE,$7000 TO 7999,Ballot a,-100
2022,3017,FEMALE,.i:  Inapplicable,Ballot c,61
2022,3018,MALE,$20000 - 24999,Ballot b,-100
2022,3019,MALE,.i:  Inapplicable,Ballot b,-100
2022,3020,MALE,$25000 OR MORE,Ballot b,-100
2022,3021,MALE,$25000 OR MORE,Ballot a,-100
2022,3022,MALE,$25000 OR MORE,Ballot a,-100
2022,3023,MALE,$6000 TO 6999,Ballot c,70
2022,3024,FEMALE,.i:  Inapplicable,Ballot c,60
2022,3025,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,3026,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3027,FEMALE,$25000 OR MORE,Ballot c,62
2022,3028,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3029,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3030,MALE,$25000 OR MORE,Ballot b,-100
2022,3031,FEMALE,$10000 - 14999,Ballot b,-100
2022,3032,FEMALE,$10000 - 14999,Ballot c,62
2022,3033,MALE,$5000 TO 5999,Ballot c,71
2022,3034,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3035,MALE,.i:  Inapplicable,Ballot c,66
2022,3036,MALE,.i:  Inapplicable,Ballot b,-100
2022,3037,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3038,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3039,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3040,FEMALE,.i:  Inapplicable,Ballot c,63
2022,3041,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3042,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3043,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3044,MALE,.i:  Inapplicable,Ballot b,-100
2022,3045,FEMALE,$25000 OR MORE,Ballot c,-97
2022,3046,FEMALE,.i:  Inapplicable,Ballot c,-98
2022,3047,FEMALE,.i:  Inapplicable,Ballot c,65
2022,3048,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3049,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3050,MALE,.i:  Inapplicable,Ballot b,-100
2022,3051,FEMALE,.i:  Inapplicable,Ballot c,-98
2022,3052,MALE,.i:  Inapplicable,Ballot a,-100
2022,3053,FEMALE,.i:  Inapplicable,Ballot c,60
2022,3054,MALE,$25000 OR MORE,Ballot b,-100
2022,3055,MALE,.i:  Inapplicable,Ballot c,70
2022,3056,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3057,MALE,$4000 TO 4999,Ballot c,65
2022,3058,MALE,$25000 OR MORE,Ballot a,-100
2022,3059,MALE,LT $1000,Ballot a,-100
2022,3060,MALE,$10000 - 14999,Ballot a,-100
2022,3061,FEMALE,.i:  Inapplicable,Ballot c,62
2022,3062,MALE,.i:  Inapplicable,Ballot a,-100
2022,3063,MALE,.i:  Inapplicable,Ballot b,-100
2022,3064,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3065,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3066,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3067,MALE,.r:  Refused,Ballot c,72
2022,3068,MALE,.i:  Inapplicable,Ballot c,76
2022,3069,MALE,.i:  Inapplicable,Ballot c,68
2022,3070,MALE,.i:  Inapplicable,Ballot c,66
2022,3071,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3072,MALE,.i:  Inapplicable,Ballot a,-100
2022,3073,MALE,.i:  Inapplicable,Ballot b,-100
2022,3074,MALE,.i:  Inapplicable,Ballot b,-100
2022,3075,FEMALE,$10000 - 14999,Ballot b,-100
2022,3076,MALE,.i:  Inapplicable,Ballot b,-100
2022,3077,MALE,$25000 OR MORE,Ballot a,-100
2022,3078,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3079,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,62
2022,3080,FEMALE,$25000 OR MORE,Ballot c,61
2022,3081,MALE,$25000 OR MORE,Ballot c,71
2022,3082,MALE,.r:  Refused,Ballot c,69
2022,3083,FEMALE,$10000 - 14999,Ballot a,-100
2022,3084,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3085,MALE,.i:  Inapplicable,Ballot c,-99
2022,3086,MALE,$6000 TO 6999,Ballot a,-100
2022,3087,FEMALE,$10000 - 14999,Ballot c,63
2022,3088,MALE,.r:  Refused,Ballot c,-99
2022,3089,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3090,MALE,.i:  Inapplicable,Ballot b,-100
2022,3091,FEMALE,$15000 - 19999,Ballot c,69
2022,3092,FEMALE,$25000 OR MORE,Ballot c,63
2022,3093,MALE,$25000 OR MORE,Ballot b,-100
2022,3094,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3095,FEMALE,$10000 - 14999,Ballot a,-100
2022,3096,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3097,MALE,$15000 - 19999,Ballot b,-100
2022,3098,MALE,.i:  Inapplicable,Ballot a,-100
2022,3099,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3100,MALE,.i:  Inapplicable,Ballot c,67
2022,3101,FEMALE,.r:  Refused,Ballot a,-100
2022,3102,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3103,FEMALE,.i:  Inapplicable,Ballot c,67
2022,3104,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3105,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3106,MALE,.i:  Inapplicable,Ballot b,-100
2022,3107,FEMALE,$20000 - 24999,Ballot b,-100
2022,3108,MALE,.s:  Skipped on Web,Ballot b,-100
2022,3109,MALE,$25000 OR MORE,Ballot a,-100
2022,3110,MALE,$25000 OR MORE,Ballot b,-100
2022,3111,MALE,$25000 OR MORE,Ballot b,-100
2022,3112,FEMALE,$25000 OR MORE,Ballot c,60
2022,3113,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3114,MALE,.r:  Refused,Ballot a,-100
2022,3115,FEMALE,.r:  Refused,Ballot b,-100
2022,3116,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3117,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3118,FEMALE,$15000 - 19999,Ballot b,-100
2022,3119,MALE,.i:  Inapplicable,Ballot c,65
2022,3120,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,3121,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3122,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3123,FEMALE,.i:  Inapplicable,Ballot c,63
2022,3124,FEMALE,$20000 - 24999,Ballot b,-100
2022,3125,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3126,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3127,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3128,MALE,.i:  Inapplicable,Ballot b,-100
2022,3129,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3130,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3131,MALE,$10000 - 14999,Ballot a,-100
2022,3132,FEMALE,$10000 - 14999,Ballot b,-100
2022,3133,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3134,MALE,.d:  Do not Know/Cannot Choose,Ballot c,72
2022,3135,MALE,$25000 OR MORE,Ballot a,-100
2022,3136,MALE,.i:  Inapplicable,Ballot b,-100
2022,3137,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3138,FEMALE,$25000 OR MORE,Ballot c,60
2022,3139,MALE,$25000 OR MORE,Ballot b,-100
2022,3140,MALE,$25000 OR MORE,Ballot a,-100
2022,3141,MALE,.i:  Inapplicable,Ballot a,-100
2022,3142,MALE,.i:  Inapplicable,Ballot a,-100
2022,3143,MALE,.i:  Inapplicable,Ballot a,-100
2022,3144,MALE,$25000 OR MORE,Ballot b,-100
2022,3145,FEMALE,.r:  Refused,Ballot a,-100
2022,3146,MALE,$25000 OR MORE,Ballot b,-100
2022,3147,FEMALE,$10000 - 14999,Ballot b,-100
2022,3148,MALE,.i:  Inapplicable,Ballot a,-100
2022,3149,MALE,.i:  Inapplicable,Ballot b,-100
2022,3150,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3151,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3152,MALE,.i:  Inapplicable,Ballot a,-100
2022,3153,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3154,MALE,.i:  Inapplicable,Ballot c,-99
2022,3155,MALE,.i:  Inapplicable,Ballot a,-100
2022,3156,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3157,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3158,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3159,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3160,MALE,.i:  Inapplicable,Ballot b,-100
2022,3161,MALE,$25000 OR MORE,Ballot b,-100
2022,3162,MALE,.i:  Inapplicable,Ballot a,-100
2022,3163,FEMALE,$20000 - 24999,Ballot a,-100
2022,3164,FEMALE,$15000 - 19999,Ballot b,-100
2022,3165,MALE,$25000 OR MORE,Ballot c,67
2022,3166,MALE,$25000 OR MORE,Ballot a,-100
2022,3167,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3168,MALE,$25000 OR MORE,Ballot a,-100
2022,3169,MALE,.i:  Inapplicable,Ballot b,-100
2022,3170,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3171,FEMALE,$1000 TO 2999,Ballot a,-100
2022,3172,MALE,.i:  Inapplicable,Ballot a,-100
2022,3173,MALE,$25000 OR MORE,Ballot c,68
2022,3174,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3175,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3176,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3177,MALE,.i:  Inapplicable,Ballot c,68
2022,3178,MALE,.i:  Inapplicable,Ballot b,-100
2022,3179,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3180,MALE,.i:  Inapplicable,Ballot b,-100
2022,3181,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3182,MALE,$25000 OR MORE,Ballot c,67
2022,3183,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3184,FEMALE,$25000 OR MORE,Ballot c,71
2022,3185,MALE,$25000 OR MORE,Ballot c,71
2022,3186,FEMALE,.i:  Inapplicable,Ballot c,67
2022,3187,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3188,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3189,MALE,$20000 - 24999,Ballot a,-100
2022,3190,MALE,.i:  Inapplicable,Ballot c,72
2022,3191,MALE,.i:  Inapplicable,Ballot b,-100
2022,3192,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3193,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3194,MALE,$25000 OR MORE,Ballot b,-100
2022,3195,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3196,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,3197,MALE,.i:  Inapplicable,Ballot b,-100
2022,3198,FEMALE,.r:  Refused,Ballot b,-100
2022,3199,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3200,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3201,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3202,MALE,.r:  Refused,Ballot b,-100
2022,3203,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,3204,FEMALE,$10000 - 14999,Ballot a,-100
2022,3205,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3206,MALE,$25000 OR MORE,Ballot b,-100
2022,3207,MALE,.i:  Inapplicable,Ballot b,-100
2022,3208,MALE,.i:  Inapplicable,Ballot a,-100
2022,3209,FEMALE,.r:  Refused,Ballot a,-100
2022,3210,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3211,MALE,$25000 OR MORE,Ballot a,-100
2022,3212,MALE,.r:  Refused,Ballot c,-99
2022,3213,FEMALE,$1000 TO 2999,Ballot b,-100
2022,3214,MALE,$25000 OR MORE,Ballot b,-100
2022,3215,MALE,$25000 OR MORE,Ballot b,-100
2022,3216,MALE,$25000 OR MORE,Ballot b,-100
2022,3217,MALE,.r:  Refused,Ballot a,-100
2022,3218,FEMALE,$25000 OR MORE,Ballot c,63
2022,3219,MALE,.i:  Inapplicable,Ballot b,-100
2022,3220,MALE,.i:  Inapplicable,Ballot a,-100
2022,3221,FEMALE,$10000 - 14999,Ballot c,65
2022,3222,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3223,MALE,$25000 OR MORE,Ballot c,72
2022,3224,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3225,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3226,FEMALE,$20000 - 24999,Ballot a,-100
2022,3227,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3228,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,3229,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3230,FEMALE,.r:  Refused,Ballot b,-100
2022,3231,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3232,MALE,$25000 OR MORE,Ballot a,-100
2022,3233,MALE,.i:  Inapplicable,Ballot a,-100
2022,3234,FEMALE,$20000 - 24999,Ballot b,-100
2022,3235,MALE,.i:  Inapplicable,Ballot b,-100
2022,3236,FEMALE,.i:  Inapplicable,Ballot c,61
2022,3237,FEMALE,$10000 - 14999,Ballot a,-100
2022,3238,MALE,.i:  Inapplicable,Ballot a,-100
2022,3239,MALE,$25000 OR MORE,Ballot a,-100
2022,3240,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3241,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3242,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3243,MALE,$25000 OR MORE,Ballot a,-100
2022,3244,MALE,$25000 OR MORE,Ballot a,-100
2022,3245,MALE,$25000 OR MORE,Ballot b,-100
2022,3246,FEMALE,$20000 - 24999,Ballot a,-100
2022,3247,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3248,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3249,MALE,.i:  Inapplicable,Ballot b,-100
2022,3250,FEMALE,$25000 OR MORE,Ballot c,65
2022,3251,FEMALE,$3000 TO 3999,Ballot c,64
2022,3252,MALE,.i:  Inapplicable,Ballot c,71
2022,3253,MALE,.i:  Inapplicable,Ballot c,71
2022,3254,FEMALE,.s:  Skipped on Web,Ballot a,-100
2022,3255,FEMALE,$25000 OR MORE,Ballot c,72
2022,3256,FEMALE,$8000 TO 9999,Ballot c,65
2022,3257,MALE,$25000 OR MORE,Ballot c,69
2022,3258,MALE,$25000 OR MORE,Ballot b,-100
2022,3259,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3260,FEMALE,$15000 - 19999,Ballot b,-100
2022,3261,MALE,.i:  Inapplicable,Ballot a,-100
2022,3262,MALE,$20000 - 24999,Ballot a,-100
2022,3263,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3264,MALE,$25000 OR MORE,Ballot a,-100
