respondent_id,wave,party,benefit_cut_support
1695,1,V,0
1695,2,V,0.5
1695,3,V,1
1695,4,V,NA
1695,5,V,NA
1696,1,C,0.25
1696,2,C,0.25
1696,3,C,0.25
1696,4,C,0
1696,5,C,0.25
1697,1,C,1
1697,2,C,1
1697,3,C,1
1697,4,C,NA
1697,5,C,1
1698,1,SF,0.75
1698,2,SF,0.75
1698,3,SF,0.75
1698,4,SF,0.75
1698,5,SF,0.25
1699,1,V,0.75
1699,2,V,NA
1699,3,V,1
1699,4,V,1
1699,5,V,NA
1700,1,C,0
1700,2,C,0
1700,3,C,0
1700,4,C,NA
1700,5,C,NA
1701,1,DF,1
1701,2,DF,NA
1701,3,DF,NA
1701,4,DF,NA
1701,5,DF,NA
1702,1,S,0.25
1702,2,S,NA
1702,3,S,0
1702,4,S,0.25
1702,5,S,NA
1703,1,C,0.25
1703,2,C,0
1703,3,C,0
1703,4,C,0.25
1703,5,C,NA
1704,1,V,0.25
1704,2,V,0.75
1704,3,V,1
1704,4,V,1
1704,5,V,1
1705,1,NA,0.5
1705,2,NA,0
1705,3,NA,0
1705,4,NA,0
1705,5,NA,0
1706,1,SF,0
1706,2,SF,NA
1706,3,SF,NA
1706,4,SF,NA
1706,5,SF,NA
1707,1,OE,0
1707,2,OE,0
1707,3,OE,0
1707,4,OE,0
1707,5,OE,0
1708,1,V,0.5
1708,2,V,NA
1708,3,V,NA
1708,4,V,NA
1708,5,V,NA
1709,1,NA,0.25
1709,2,NA,0.5
1709,3,NA,0.25
1709,4,NA,0
1709,5,NA,0
1710,1,S,0
1710,2,S,NA
1710,3,S,NA
1710,4,S,0
1710,5,S,0
1711,1,SF,0
1711,2,SF,NA
1711,3,SF,NA
1711,4,SF,NA
1711,5,SF,NA
1712,1,SF,0
1712,2,SF,0
1712,3,SF,0
1712,4,SF,0
1712,5,SF,0
1713,1,V,1
1713,2,V,0.75
1713,3,V,NA
1713,4,V,NA
1713,5,V,NA
1714,1,C,0.5
1714,2,C,1
1714,3,C,1
1714,4,C,1
1714,5,C,1
1715,1,V,NA
1715,2,V,0.75
1715,3,V,NA
1715,4,V,1
1715,5,V,NA
1716,1,V,0.75
1716,2,V,0.75
1716,3,V,0.75
1716,4,V,0.75
1716,5,V,0.25
1717,1,V,0.25
1717,2,V,0
1717,3,V,1
1717,4,V,0.75
1717,5,V,0.75
1718,1,C,0.25
1718,2,C,0
1718,3,C,0
1718,4,C,0
1718,5,C,0
1719,1,NA,0.5
1719,2,NA,NA
1719,3,NA,NA
1719,4,NA,NA
1719,5,NA,NA
1720,1,V,1
1720,2,V,0.75
1720,3,V,1
1720,4,V,1
1720,5,V,1
1721,1,V,0
1721,2,V,0
1721,3,V,0
1721,4,V,0
1721,5,V,0
1722,1,NA,0
1722,2,NA,0
1722,3,NA,0
1722,4,NA,0
1722,5,NA,0
1723,1,V,1
1723,2,V,NA
1723,3,V,NA
1723,4,V,NA
1723,5,V,NA
1724,1,V,0.25
1724,2,V,0.75
1724,3,V,1
1724,4,V,0.75
1724,5,V,0.75
1725,1,SF,0
1725,2,SF,0
1725,3,SF,0.25
1725,4,SF,0
1725,5,SF,0
1726,1,RV,0.75
1726,2,RV,NA
1726,3,RV,NA
1726,4,RV,NA
1726,5,RV,NA
1727,1,RV,0.75
1727,2,RV,NA
1727,3,RV,NA
1727,4,RV,NA
1727,5,RV,NA
1728,1,V,0.5
1728,2,V,0.5
1728,3,V,0.5
1728,4,V,0.25
1728,5,V,0.5
1729,1,NA,1
1729,2,NA,1
1729,3,NA,1
1729,4,NA,1
1729,5,NA,0.5
1730,1,SF,0.25
1730,2,SF,0.5
1730,3,SF,0.25
1730,4,SF,NA
1730,5,SF,NA
1731,1,V,0.5
1731,2,V,NA
1731,3,V,NA
1731,4,V,NA
1731,5,V,NA
1732,1,OE,0
1732,2,OE,NA
1732,3,OE,NA
1732,4,OE,0.25
1732,5,OE,NA
1733,1,SF,0.25
1733,2,SF,0.5
1733,3,SF,0.5
1733,4,SF,NA
1733,5,SF,NA
1734,1,NA,NA
1734,2,NA,NA
1734,3,NA,NA
1734,4,NA,NA
1734,5,NA,NA
1735,1,NA,0
1735,2,NA,0
1735,3,NA,0.5
1735,4,NA,0.25
1735,5,NA,0.25
1736,1,C,1
1736,2,C,1
1736,3,C,NA
1736,4,C,0.75
1736,5,C,NA
1737,1,SF,0.75
1737,2,SF,0.25
1737,3,SF,0.75
1737,4,SF,0.5
1737,5,SF,0.5
1738,1,V,0
1738,2,V,NA
1738,3,V,NA
1738,4,V,NA
1738,5,V,NA
1739,1,DF,0.75
1739,2,DF,0.5
1739,3,DF,1
1739,4,DF,1
1739,5,DF,0.75
1740,1,NA,0.5
1740,2,NA,0.25
1740,3,NA,0
1740,4,NA,0
1740,5,NA,NA
1741,1,C,0.75
1741,2,C,0.75
1741,3,C,1
1741,4,C,1
1741,5,C,0.75
1742,1,S,0.25
1742,2,S,NA
1742,3,S,NA
1742,4,S,NA
1742,5,S,NA
1743,1,SF,0.5
1743,2,SF,NA
1743,3,SF,NA
1743,4,SF,NA
1743,5,SF,NA
1744,1,SF,0
1744,2,SF,0
1744,3,SF,NA
1744,4,SF,NA
1744,5,SF,NA
1745,1,V,0
1745,2,V,0
1745,3,V,0
1745,4,V,0.75
1745,5,V,0
1746,1,RV,0.25
1746,2,RV,NA
1746,3,RV,NA
1746,4,RV,NA
1746,5,RV,NA
1747,1,V,1
1747,2,V,NA
1747,3,V,NA
1747,4,V,NA
1747,5,V,NA
1748,1,NA,0.5
1748,2,NA,0.5
1748,3,NA,NA
1748,4,NA,NA
1748,5,NA,NA
1749,1,V,NA
1749,2,V,NA
1749,3,V,NA
1749,4,V,NA
1749,5,V,NA
1750,1,DF,0
1750,2,DF,NA
1750,3,DF,NA
1750,4,DF,0.25
1750,5,DF,0.25
1751,1,NA,0.5
1751,2,NA,NA
1751,3,NA,NA
1751,4,NA,1
1751,5,NA,0.75
1752,1,RV,1
1752,2,RV,NA
1752,3,RV,NA
1752,4,RV,NA
1752,5,RV,NA
1753,1,S,0.25
1753,2,S,1
1753,3,S,0
1753,4,S,0
1753,5,S,0
1754,1,V,0.25
1754,2,V,0.75
1754,3,V,0.75
1754,4,V,0.5
1754,5,V,0.75
1755,1,S,0
1755,2,S,0
1755,3,S,0
1755,4,S,0
1755,5,S,NA
1756,1,RV,0
1756,2,RV,0
1756,3,RV,0
1756,4,RV,0
1756,5,RV,0
1757,1,S,0
1757,2,S,NA
1757,3,S,NA
1757,4,S,NA
1757,5,S,NA
1758,1,SF,0
1758,2,SF,0
1758,3,SF,0
1758,4,SF,0
1758,5,SF,0
1759,1,C,0
1759,2,C,0
1759,3,C,0
1759,4,C,NA
1759,5,C,NA
1760,1,NA,1
1760,2,NA,1
1760,3,NA,0.75
1760,4,NA,1
1760,5,NA,0.75
1761,1,V,0.75
1761,2,V,NA
1761,3,V,NA
1761,4,V,NA
1761,5,V,NA
1762,1,SF,0.75
1762,2,SF,0
1762,3,SF,NA
1762,4,SF,0
1762,5,SF,0
1763,1,DF,0
1763,2,DF,NA
1763,3,DF,NA
1763,4,DF,NA
1763,5,DF,NA
1764,1,NA,1
1764,2,NA,0.75
1764,3,NA,0.75
1764,4,NA,1
1764,5,NA,1
1765,1,S,0.5
1765,2,S,0.75
1765,3,S,0.25
1765,4,S,0.75
1765,5,S,0.25
1766,1,V,1
1766,2,V,1
1766,3,V,1
1766,4,V,1
1766,5,V,NA
1767,1,NA,0.75
1767,2,NA,0.75
1767,3,NA,0.25
1767,4,NA,NA
1767,5,NA,NA
1768,1,NA,0
1768,2,NA,0
1768,3,NA,0
1768,4,NA,0
1768,5,NA,0
1769,1,S,0.25
1769,2,S,NA
1769,3,S,0.25
1769,4,S,NA
1769,5,S,0.25
1770,1,C,NA
1770,2,C,NA
1770,3,C,0.75
1770,4,C,0.75
1770,5,C,0.5
1771,1,DF,1
1771,2,DF,1
1771,3,DF,1
1771,4,DF,1
1771,5,DF,0.75
1772,1,V,0.5
1772,2,V,0.5
1772,3,V,NA
1772,4,V,0
1772,5,V,NA
1773,1,C,NA
1773,2,C,0.5
1773,3,C,0.25
1773,4,C,NA
1773,5,C,NA
1774,1,C,1
1774,2,C,1
1774,3,C,1
1774,4,C,1
1774,5,C,1
1775,1,V,0.75
1775,2,V,NA
1775,3,V,NA
1775,4,V,NA
1775,5,V,NA
1776,1,RV,0.75
1776,2,RV,0.75
1776,3,RV,NA
1776,4,RV,NA
1776,5,RV,NA
1777,1,DF,0.75
1777,2,DF,1
1777,3,DF,1
1777,4,DF,1
1777,5,DF,1
1778,1,V,0.25
1778,2,V,0.75
1778,3,V,NA
1778,4,V,0
1778,5,V,NA
1779,1,NA,0.25
1779,2,NA,0.25
1779,3,NA,0.75
1779,4,NA,NA
1779,5,NA,0.25
1780,1,SF,0.5
1780,2,SF,NA
1780,3,SF,NA
1780,4,SF,NA
1780,5,SF,NA
1781,1,DF,0.25
1781,2,DF,NA
1781,3,DF,NA
1781,4,DF,NA
1781,5,DF,NA
1782,1,C,0.75
1782,2,C,0.75
1782,3,C,1
1782,4,C,0.5
1782,5,C,0.75
1783,1,SF,0
1783,2,SF,0
1783,3,SF,NA
1783,4,SF,0
1783,5,SF,0.25
1784,1,DF,0
1784,2,DF,NA
1784,3,DF,0
1784,4,DF,0
1784,5,DF,0
1785,1,Kr,0.5
1785,2,Kr,0.25
1785,3,Kr,0.25
1785,4,Kr,0.75
1785,5,Kr,0
1786,1,SF,0
1786,2,SF,0
1786,3,SF,0
1786,4,SF,0
1786,5,SF,0
1787,1,Kr,0
1787,2,Kr,0
1787,3,Kr,0
1787,4,Kr,0
1787,5,Kr,0
1788,1,SF,1
1788,2,SF,NA
1788,3,SF,NA
1788,4,SF,0
1788,5,SF,NA
1789,1,V,0.75
1789,2,V,1
1789,3,V,1
1789,4,V,1
1789,5,V,1
1790,1,V,0.25
1790,2,V,NA
1790,3,V,NA
1790,4,V,NA
1790,5,V,NA
1791,1,S,1
1791,2,S,0.5
1791,3,S,NA
1791,4,S,1
1791,5,S,0.75
1792,1,S,1
1792,2,S,NA
1792,3,S,NA
1792,4,S,NA
1792,5,S,NA
1793,1,V,0
1793,2,V,0.75
1793,3,V,1
1793,4,V,0.75
1793,5,V,1
1794,1,S,NA
1794,2,S,0.25
1794,3,S,0
1794,4,S,0
1794,5,S,0.5
1795,1,V,0.25
1795,2,V,NA
1795,3,V,NA
1795,4,V,NA
1795,5,V,NA
1796,1,C,0.75
1796,2,C,0.75
1796,3,C,1
1796,4,C,1
1796,5,C,1
1797,1,NA,0
1797,2,NA,0.25
1797,3,NA,0.25
1797,4,NA,0
1797,5,NA,0
1798,1,S,0
1798,2,S,0
1798,3,S,0
1798,4,S,NA
1798,5,S,NA
1799,1,S,0
1799,2,S,0
1799,3,S,0
1799,4,S,0
1799,5,S,0
1800,1,S,0.25
1800,2,S,0.25
1800,3,S,0.25
1800,4,S,0.25
1800,5,S,0
1801,1,NA,0.5
1801,2,NA,0.25
1801,3,NA,0.5
1801,4,NA,NA
1801,5,NA,0.5
1802,1,RV,0
1802,2,RV,0
1802,3,RV,0
1802,4,RV,0.25
1802,5,RV,0.25
1803,1,NA,0.25
1803,2,NA,NA
1803,3,NA,NA
1803,4,NA,NA
1803,5,NA,NA
1804,1,SF,0
1804,2,SF,NA
1804,3,SF,NA
1804,4,SF,NA
1804,5,SF,NA
1805,1,SF,0.75
1805,2,SF,0.5
1805,3,SF,NA
1805,4,SF,NA
1805,5,SF,NA
1806,1,NA,0.5
1806,2,NA,0.75
1806,3,NA,1
1806,4,NA,0.25
1806,5,NA,0
1807,1,NA,1
1807,2,NA,1
1807,3,NA,NA
1807,4,NA,NA
1807,5,NA,NA
1808,1,S,0.25
1808,2,S,NA
1808,3,S,NA
1808,4,S,NA
1808,5,S,NA
1809,1,V,0.75
1809,2,V,NA
1809,3,V,NA
1809,4,V,NA
1809,5,V,NA
1810,1,SF,0
1810,2,SF,0
1810,3,SF,0
1810,4,SF,0
1810,5,SF,NA
1811,1,V,0.75
1811,2,V,NA
1811,3,V,NA
1811,4,V,1
1811,5,V,NA
1812,1,V,0.75
1812,2,V,1
1812,3,V,NA
1812,4,V,1
1812,5,V,NA
1813,1,RV,0.75
1813,2,RV,0.75
1813,3,RV,NA
1813,4,RV,NA
1813,5,RV,NA
1814,1,OE,0.75
1814,2,OE,0.75
1814,3,OE,0
1814,4,OE,0.25
1814,5,OE,0
1815,1,NA,0
1815,2,NA,0
1815,3,NA,0
1815,4,NA,0
1815,5,NA,NA
1816,1,SF,0.5
1816,2,SF,0.75
1816,3,SF,0.5
1816,4,SF,0.5
1816,5,SF,0.75
1817,1,S,0.75
1817,2,S,0.75
1817,3,S,0.25
1817,4,S,0.75
1817,5,S,0.75
1818,1,SF,0
1818,2,SF,0
1818,3,SF,NA
1818,4,SF,0
1818,5,SF,NA
1819,1,DF,NA
1819,2,DF,NA
1819,3,DF,NA
1819,4,DF,NA
1819,5,DF,NA
1820,1,NA,0.75
1820,2,NA,NA
1820,3,NA,NA
1820,4,NA,NA
1820,5,NA,NA
1821,1,DF,0
1821,2,DF,0.75
1821,3,DF,0.75
1821,4,DF,0
1821,5,DF,NA
1822,1,C,1
1822,2,C,1
1822,3,C,1
1822,4,C,1
1822,5,C,1
1823,1,V,1
1823,2,V,1
1823,3,V,1
1823,4,V,NA
1823,5,V,NA
1824,1,NA,0.25
1824,2,NA,0
1824,3,NA,0
1824,4,NA,0
1824,5,NA,0
1825,1,C,0.25
1825,2,C,0.5
1825,3,C,1
1825,4,C,NA
1825,5,C,NA
1826,1,V,0.5
1826,2,V,0.5
1826,3,V,0.75
1826,4,V,NA
1826,5,V,NA
1827,1,SF,0.25
1827,2,SF,0.25
1827,3,SF,0
1827,4,SF,0.25
1827,5,SF,0
1828,1,C,0
1828,2,C,0.25
1828,3,C,1
1828,4,C,0.75
1828,5,C,0.5
1829,1,V,0
1829,2,V,NA
1829,3,V,NA
1829,4,V,NA
1829,5,V,NA
1830,1,V,1
1830,2,V,1
1830,3,V,1
1830,4,V,0.25
1830,5,V,NA
1831,1,S,0
1831,2,S,0
1831,3,S,0
1831,4,S,0.25
1831,5,S,0
1832,1,S,0.75
1832,2,S,0.25
1832,3,S,0
1832,4,S,1
1832,5,S,0
1833,1,C,0.75
1833,2,C,NA
1833,3,C,NA
1833,4,C,0.75
1833,5,C,NA
1834,1,S,0
1834,2,S,NA
1834,3,S,NA
1834,4,S,NA
1834,5,S,0
1835,1,C,NA
1835,2,C,NA
1835,3,C,NA
1835,4,C,NA
1835,5,C,NA
1836,1,OE,0.25
1836,2,OE,0.25
1836,3,OE,0.25
1836,4,OE,0
1836,5,OE,0
1837,1,OE,0
1837,2,OE,0
1837,3,OE,0
1837,4,OE,0
1837,5,OE,0
1838,1,V,0.75
1838,2,V,0.75
1838,3,V,NA
1838,4,V,NA
1838,5,V,NA
1839,1,V,0
1839,2,V,0.25
1839,3,V,0.5
1839,4,V,NA
1839,5,V,NA
1840,1,SF,0
1840,2,SF,0
1840,3,SF,0
1840,4,SF,0
1840,5,SF,0.25
1841,1,NA,0.5
1841,2,NA,NA
1841,3,NA,0
1841,4,NA,0
1841,5,NA,NA
1842,1,SF,0.25
1842,2,SF,NA
1842,3,SF,0.75
1842,4,SF,0.25
1842,5,SF,0.25
1843,1,S,0
1843,2,S,NA
1843,3,S,0.5
1843,4,S,NA
1843,5,S,NA
1844,1,LA,1
1844,2,LA,0.75
1844,3,LA,0.75
1844,4,LA,1
1844,5,LA,1
1845,1,SF,0
1845,2,SF,NA
1845,3,SF,NA
1845,4,SF,NA
1845,5,SF,NA
1846,1,OE,1
1846,2,OE,0.25
1846,3,OE,0.5
1846,4,OE,0
1846,5,OE,0
1847,1,Kr,0.5
1847,2,Kr,0.75
1847,3,Kr,0.75
1847,4,Kr,0.75
1847,5,Kr,0.75
1848,1,OE,0
1848,2,OE,0
1848,3,OE,0
1848,4,OE,0
1848,5,OE,NA
1849,1,C,0.75
1849,2,C,NA
1849,3,C,0.75
1849,4,C,0.75
1849,5,C,1
1850,1,V,0.5
1850,2,V,0.25
1850,3,V,NA
1850,4,V,0
1850,5,V,0.25
1851,1,V,0
1851,2,V,NA
1851,3,V,0.25
1851,4,V,0
1851,5,V,NA
1852,1,SF,0
1852,2,SF,NA
1852,3,SF,NA
1852,4,SF,NA
1852,5,SF,NA
1853,1,S,0
1853,2,S,NA
1853,3,S,NA
1853,4,S,NA
1853,5,S,NA
1854,1,RV,0.5
1854,2,RV,0.5
1854,3,RV,0.75
1854,4,RV,0.5
1854,5,RV,0.75
1855,1,V,0.75
1855,2,V,1
1855,3,V,1
1855,4,V,1
1855,5,V,0.75
1856,1,C,0.75
1856,2,C,NA
1856,3,C,NA
1856,4,C,NA
1856,5,C,NA
1857,1,S,0.5
1857,2,S,NA
1857,3,S,NA
1857,4,S,0.25
1857,5,S,NA
1858,1,V,0.25
1858,2,V,NA
1858,3,V,NA
1858,4,V,NA
1858,5,V,NA
1859,1,S,0
1859,2,S,0
1859,3,S,0
1859,4,S,0
1859,5,S,0
1860,1,OE,0.25
1860,2,OE,0.25
1860,3,OE,1
1860,4,OE,0.25
1860,5,OE,NA
1861,1,SF,0
1861,2,SF,NA
1861,3,SF,NA
1861,4,SF,NA
1861,5,SF,NA
1862,1,V,0.5
1862,2,V,NA
1862,3,V,NA
1862,4,V,NA
1862,5,V,NA
1863,1,V,0.75
1863,2,V,0.75
1863,3,V,NA
1863,4,V,NA
1863,5,V,NA
1864,1,C,1
1864,2,C,1
1864,3,C,1
1864,4,C,NA
1864,5,C,NA
1865,1,DF,0.25
1865,2,DF,0
1865,3,DF,0.5
1865,4,DF,NA
1865,5,DF,NA
1866,1,S,0
1866,2,S,0
1866,3,S,0
1866,4,S,0
1866,5,S,0
1867,1,DF,0.5
1867,2,DF,NA
1867,3,DF,NA
1867,4,DF,NA
1867,5,DF,NA
1868,1,V,0.5
1868,2,V,0.25
1868,3,V,NA
1868,4,V,0.75
1868,5,V,0.5
1869,1,DF,0
1869,2,DF,0
1869,3,DF,0
1869,4,DF,0
1869,5,DF,0
1870,1,V,1
1870,2,V,0.75
1870,3,V,1
1870,4,V,0.75
1870,5,V,NA
1871,1,NA,0.75
1871,2,NA,0.25
1871,3,NA,0.75
1871,4,NA,0.25
1871,5,NA,0.5
1872,1,SF,0.75
1872,2,SF,0.75
1872,3,SF,1
1872,4,SF,NA
1872,5,SF,0.25
1873,1,V,1
1873,2,V,0.75
1873,3,V,1
1873,4,V,1
1873,5,V,NA
1874,1,V,0
1874,2,V,0
1874,3,V,0
1874,4,V,NA
1874,5,V,NA
1875,1,SF,0.25
1875,2,SF,NA
1875,3,SF,NA
1875,4,SF,NA
1875,5,SF,NA
1876,1,V,0.25
1876,2,V,NA
1876,3,V,NA
1876,4,V,0.75
1876,5,V,NA
1877,1,SF,0.25
1877,2,SF,0.25
1877,3,SF,0.25
1877,4,SF,0.25
1877,5,SF,0.25
1878,1,NA,0
1878,2,NA,0.25
1878,3,NA,0.5
1878,4,NA,0
1878,5,NA,0
1879,1,S,0.75
1879,2,S,NA
1879,3,S,NA
1879,4,S,0.75
1879,5,S,0.75
1880,1,C,0.5
1880,2,C,NA
1880,3,C,NA
1880,4,C,NA
1880,5,C,NA
1881,1,V,1
1881,2,V,1
1881,3,V,NA
1881,4,V,1
1881,5,V,1
1882,1,C,0.25
1882,2,C,0.25
1882,3,C,0.25
1882,4,C,0.25
1882,5,C,0.25
1883,1,DF,0.25
1883,2,DF,NA
1883,3,DF,NA
1883,4,DF,NA
1883,5,DF,NA
1884,1,V,0.75
1884,2,V,NA
1884,3,V,NA
1884,4,V,NA
1884,5,V,NA
1885,1,SF,0
1885,2,SF,NA
1885,3,SF,NA
1885,4,SF,NA
1885,5,SF,NA
1886,1,NA,0
1886,2,NA,0
1886,3,NA,0.25
1886,4,NA,0.25
1886,5,NA,0
1887,1,C,1
1887,2,C,0.75
1887,3,C,0
1887,4,C,0
1887,5,C,NA
1888,1,SF,0
1888,2,SF,0
1888,3,SF,0
1888,4,SF,0
1888,5,SF,0
1889,1,C,0
1889,2,C,0
1889,3,C,0
1889,4,C,0.5
1889,5,C,0.25
1890,1,V,0.25
1890,2,V,0.25
1890,3,V,0.5
1890,4,V,NA
1890,5,V,NA
1891,1,S,0.25
1891,2,S,0.75
1891,3,S,0
1891,4,S,0
1891,5,S,0.25
1892,1,DF,0
1892,2,DF,1
1892,3,DF,0
1892,4,DF,0
1892,5,DF,0
1893,1,S,0.25
1893,2,S,NA
1893,3,S,NA
1893,4,S,NA
1893,5,S,NA
1894,1,NA,1
1894,2,NA,NA
1894,3,NA,NA
1894,4,NA,NA
1894,5,NA,NA
1895,1,S,0.25
1895,2,S,NA
1895,3,S,NA
1895,4,S,NA
1895,5,S,NA
1896,1,S,0.5
1896,2,S,NA
1896,3,S,NA
1896,4,S,NA
1896,5,S,NA
1897,1,RV,0.5
1897,2,RV,0.5
1897,3,RV,0
1897,4,RV,1
1897,5,RV,1
1898,1,SF,0
1898,2,SF,0
1898,3,SF,0
1898,4,SF,0
1898,5,SF,0
1899,1,DF,0
1899,2,DF,NA
1899,3,DF,NA
1899,4,DF,NA
1899,5,DF,NA
1900,1,NA,0.75
1900,2,NA,0.75
1900,3,NA,1
1900,4,NA,0.75
1900,5,NA,0.75
1901,1,NA,0.75
1901,2,NA,0.75
1901,3,NA,0.75
1901,4,NA,1
1901,5,NA,1
1902,1,V,0.75
1902,2,V,0.75
1902,3,V,1
1902,4,V,0.75
1902,5,V,0.75
1903,1,SF,0.25
1903,2,SF,0.25
1903,3,SF,0
1903,4,SF,0
1903,5,SF,0.25
1904,1,NA,0.5
1904,2,NA,NA
1904,3,NA,1
1904,4,NA,0.75
1904,5,NA,NA
1905,1,SF,0
1905,2,SF,NA
1905,3,SF,NA
1905,4,SF,NA
1905,5,SF,NA
1906,1,V,0
1906,2,V,NA
1906,3,V,NA
1906,4,V,NA
1906,5,V,NA
1907,1,S,0.75
1907,2,S,0.75
1907,3,S,0
1907,4,S,0
1907,5,S,0
1908,1,NA,0.25
1908,2,NA,NA
1908,3,NA,0
1908,4,NA,0
1908,5,NA,0
1909,1,S,0.75
1909,2,S,0.75
1909,3,S,0.75
1909,4,S,NA
1909,5,S,NA
1910,1,SF,0.25
1910,2,SF,NA
1910,3,SF,NA
1910,4,SF,NA
1910,5,SF,NA
1911,1,V,0.75
1911,2,V,1
1911,3,V,1
1911,4,V,1
1911,5,V,0.75
1912,1,NA,0
1912,2,NA,NA
1912,3,NA,NA
1912,4,NA,NA
1912,5,NA,NA
1913,1,SF,0.25
1913,2,SF,0.25
1913,3,SF,0.25
1913,4,SF,0.25
1913,5,SF,NA
1914,1,C,0
1914,2,C,NA
1914,3,C,NA
1914,4,C,0.25
1914,5,C,0.75
1915,1,S,0.5
1915,2,S,NA
1915,3,S,NA
1915,4,S,0
1915,5,S,NA
1916,1,SF,0
1916,2,SF,0
1916,3,SF,0
1916,4,SF,0.25
1916,5,SF,NA
1917,1,S,0
1917,2,S,0
1917,3,S,NA
1917,4,S,NA
1917,5,S,NA
1918,1,C,0
1918,2,C,NA
1918,3,C,NA
1918,4,C,NA
1918,5,C,NA
1919,1,SF,1
1919,2,SF,0.25
1919,3,SF,NA
1919,4,SF,NA
1919,5,SF,NA
1920,1,SF,0.5
1920,2,SF,NA
1920,3,SF,NA
1920,4,SF,NA
1920,5,SF,NA
1921,1,S,0
1921,2,S,NA
1921,3,S,NA
1921,4,S,NA
1921,5,S,NA
1922,1,S,0.25
1922,2,S,0.5
1922,3,S,NA
1922,4,S,0.5
1922,5,S,0.5
1923,1,SF,0
1923,2,SF,0
1923,3,SF,0
1923,4,SF,0
1923,5,SF,0
1924,1,SF,0.5
1924,2,SF,0.75
1924,3,SF,0.75
1924,4,SF,0.75
1924,5,SF,0.5
1925,1,RV,0
1925,2,RV,0
1925,3,RV,0.25
1925,4,RV,0
1925,5,RV,0
1926,1,DF,0
1926,2,DF,0
1926,3,DF,0
1926,4,DF,NA
1926,5,DF,NA
1927,1,V,0
1927,2,V,0
1927,3,V,0
1927,4,V,0
1927,5,V,0
1928,1,S,1
1928,2,S,1
1928,3,S,0.75
1928,4,S,1
1928,5,S,1
1929,1,V,0.5
1929,2,V,0.5
1929,3,V,NA
1929,4,V,NA
1929,5,V,NA
1930,1,SF,0.25
1930,2,SF,NA
1930,3,SF,NA
1930,4,SF,NA
1930,5,SF,NA
1931,1,S,0
1931,2,S,NA
1931,3,S,0
1931,4,S,NA
1931,5,S,0
1932,1,C,0.25
1932,2,C,0.5
1932,3,C,0.75
1932,4,C,NA
1932,5,C,NA
1933,1,SF,0
1933,2,SF,0.25
1933,3,SF,0.5
1933,4,SF,0.25
1933,5,SF,0
1934,1,DF,0
1934,2,DF,NA
1934,3,DF,NA
1934,4,DF,NA
1934,5,DF,NA
1935,1,NA,0.25
1935,2,NA,0.5
1935,3,NA,0.25
1935,4,NA,0.25
1935,5,NA,0.25
1936,1,OE,0
1936,2,OE,0
1936,3,OE,NA
1936,4,OE,0
1936,5,OE,0
1937,1,V,0.75
1937,2,V,0.75
1937,3,V,1
1937,4,V,0.75
1937,5,V,0.75
1938,1,V,0.5
1938,2,V,1
1938,3,V,1
1938,4,V,0.75
1938,5,V,1
1939,1,SF,0.75
1939,2,SF,0.75
1939,3,SF,0.25
1939,4,SF,0.25
1939,5,SF,0.5
1940,1,S,0
1940,2,S,NA
1940,3,S,NA
1940,4,S,NA
1940,5,S,NA
1941,1,V,0.25
1941,2,V,0.75
1941,3,V,1
1941,4,V,0.75
1941,5,V,0.75
1942,1,S,0.75
1942,2,S,1
1942,3,S,NA
1942,4,S,NA
1942,5,S,0.25
1943,1,V,0
1943,2,V,0
1943,3,V,0.25
1943,4,V,0
1943,5,V,NA
1944,1,S,0
1944,2,S,0
1944,3,S,0
1944,4,S,0
1944,5,S,0
1945,1,V,1
1945,2,V,1
1945,3,V,1
1945,4,V,1
1945,5,V,NA
1946,1,NA,0.75
1946,2,NA,NA
1946,3,NA,NA
1946,4,NA,NA
1946,5,NA,1
1947,1,DF,1
1947,2,DF,NA
1947,3,DF,NA
1947,4,DF,NA
1947,5,DF,NA
1948,1,DF,1
1948,2,DF,1
1948,3,DF,NA
1948,4,DF,1
1948,5,DF,0.75
1949,1,S,0
1949,2,S,0.25
1949,3,S,0
1949,4,S,NA
1949,5,S,NA
1950,1,S,0.5
1950,2,S,0
1950,3,S,0
1950,4,S,0
1950,5,S,0.25
1951,1,V,0.25
1951,2,V,0
1951,3,V,0.75
1951,4,V,0.5
1951,5,V,0.25
1952,1,C,1
1952,2,C,NA
1952,3,C,NA
1952,4,C,NA
1952,5,C,NA
1953,1,C,0.25
1953,2,C,0.5
1953,3,C,NA
1953,4,C,0
1953,5,C,0
1954,1,SF,0
1954,2,SF,NA
1954,3,SF,NA
1954,4,SF,NA
1954,5,SF,NA
1955,1,SF,0
1955,2,SF,NA
1955,3,SF,NA
1955,4,SF,NA
1955,5,SF,NA
1956,1,NA,1
1956,2,NA,NA
1956,3,NA,NA
1956,4,NA,NA
1956,5,NA,NA
1957,1,C,0.75
1957,2,C,0.75
1957,3,C,0.25
1957,4,C,0.75
1957,5,C,0.75
1958,1,V,0.75
1958,2,V,0.5
1958,3,V,0
1958,4,V,0.25
1958,5,V,0.25
1959,1,NA,0.25
1959,2,NA,0
1959,3,NA,0.25
1959,4,NA,0.25
1959,5,NA,NA
1960,1,DF,0.25
1960,2,DF,0.25
1960,3,DF,1
1960,4,DF,0.75
1960,5,DF,0.25
1961,1,C,0.25
1961,2,C,0.5
1961,3,C,1
1961,4,C,0.75
1961,5,C,1
1962,1,V,0.75
